Postal Code, Borough, Neighborhood, Latitude, Longitude
01020, Álvaro Obregón, Col. San José Insurgentes, 19.366522099703932, -99.18519338197996
01110, Álvaro Obregón, Col. Las Palmas, 19.39893751343283, -99.21125424556618
01210, Álvaro Obregón, Col. Centro de Ciudad Santa Fe, 19.382991879427806, -99.24185975451773
